Id,No_REG,event_date,Y,Season,Y-M,cod_mun,Dep,Prov,Mun,Comun,N_comun,p_afect,f_afect,Hec_agr,N_cattle,days,POBLACION,MacroRegID,MacroReg
"4903",2007-01719,21/02/2007,"2007",DJF,feb-07,"40602",Oruro,Poopo,Pazña,Jachuyo,"1","90","18",66,0,NaN,5955,"7",Altiplano
"4904",2007-01720,21/02/2007,"2007",DJF,feb-07,"40602",Oruro,Poopo,Pazña,Chitani,"1","25","5",30,0,NaN,5955,"7",Altiplano
"4905",2007-01721,21/02/2007,"2007",DJF,feb-07,"40602",Oruro,Poopo,Pazña,Apanaque,"1","130","26",100,0,NaN,5955,"7",Altiplano
"4906",2007-01722,21/02/2007,"2007",DJF,feb-07,"40602",Oruro,Poopo,Pazña,"Chaupi Rancho, Peñas","2","35","7",30,0,NaN,5955,"7",Altiplano
"4943",2007-01759,24/02/2007,"2007",DJF,feb-07,"41201",Oruro,Sud Carangas,Santiago de Andamarca,Rosapata,"1","245","49",98,0,NaN,5216,"7",Altiplano
"4966",2007-01782,26/02/2007,"2007",DJF,feb-07,"21201",La Paz,Los Andes,Pucarani,"Bajo Yanamuyo, Centro Yanmuyo, Marka Kentupata, Arapata, Querqueta, Guallaqueri","6","0","0",0,0,NaN,28465,"7",Altiplano
"4967",2007-01783,26/02/2007,"2007",DJF,feb-07,"20803",La Paz,Ingavi,Tiahuanacu,Pillapi,"1","0","0",0,0,NaN,12189,"7",Altiplano
"5017",2007-01833,02/03/2007,"2007",MAM,mar-07,"20305",La Paz,Pacajes,Charaña,Varias comunidades,"-1","2000","400",0,0,NaN,3246,"7",Altiplano
"5051",2007-01867,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Nueva Esperanza,"1","660","132",0,0,NaN,9879,"7",Altiplano
"5052",2007-01868,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Cullmini,"1","190","38",0,0,NaN,9879,"7",Altiplano
"5053",2007-01869,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Kamani,"1","180","36",0,0,NaN,9879,"7",Altiplano
"5054",2007-01870,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Centro,"1","355","71",0,0,NaN,9879,"7",Altiplano
"5055",2007-01871,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Chullumphiri,"1","290","58",0,0,NaN,9879,"7",Altiplano
"5056",2007-01872,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Posocani,"1","220","44",0,0,NaN,9879,"7",Altiplano
"5057",2007-01873,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Colquencha,"1","2310","462",0,0,NaN,9879,"7",Altiplano
"5058",2007-01874,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Santiago de Llallagua,"1","90","18",0,0,NaN,9879,"7",Altiplano
"5059",2007-01875,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Kollpani,"1","105","21",0,0,NaN,9879,"7",Altiplano
"5060",2007-01876,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Achoco,"1","140","28",0,0,NaN,9879,"7",Altiplano
"5061",2007-01877,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Huancarami,"1","145","29",0,0,NaN,9879,"7",Altiplano
"5062",2007-01878,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Acerfujo,"1","215","43",0,0,NaN,9879,"7",Altiplano
"5063",2007-01879,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Juiracollo,"1","155","31",0,0,NaN,9879,"7",Altiplano
"5064",2007-01880,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Jalzuri,"1","210","42",0,0,NaN,9879,"7",Altiplano
"5065",2007-01881,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Central S. Llallagua,"1","335","67",0,0,NaN,9879,"7",Altiplano
"5066",2007-01882,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Micaya,"1","370","74",0,0,NaN,9879,"7",Altiplano
"5067",2007-01883,07/03/2007,"2007",MAM,mar-07,"21306",La Paz,Aroma,Colquencha,Marqirivi,"1","1885","377",0,0,NaN,9879,"7",Altiplano
"5068",2007-01884,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Colqueamaya Alta,"1","220","44",399.5,0,NaN,7003,"7",Altiplano
"5069",2007-01885,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Colqueamaya Baja,"1","220","44",160.9,0,NaN,7003,"7",Altiplano
"5070",2007-01886,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Santa Ana Alta,"1","185","37",175,0,NaN,7003,"7",Altiplano
"5071",2007-01887,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Santa Ana Baja,"1","230","46",199,0,NaN,7003,"7",Altiplano
"5072",2007-01888,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Circuyo Rivera,"1","125","25",249.5,0,NaN,7003,"7",Altiplano
"5073",2007-01889,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Toloma Rivera,"1","210","42",143.7,0,NaN,7003,"7",Altiplano
"5074",2007-01890,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Centro Rivera,"1","360","72",855.6,0,NaN,7003,"7",Altiplano
"5075",2007-01891,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Rivera Alta,"1","250","50",372.5,0,NaN,7003,"7",Altiplano
"5076",2007-01892,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Rivera Baja San Miguel,"1","160","32",130.2,0,NaN,7003,"7",Altiplano
"5077",2007-01893,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Janko Phiti,"1","90","18",86.7,0,NaN,7003,"7",Altiplano
"5078",2007-01894,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Tituza,"1","175","35",36.6,0,NaN,7003,"7",Altiplano
"5079",2007-01895,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cayllachuro,"1","145","29",34.4,0,NaN,7003,"7",Altiplano
"5080",2007-01896,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Unión Escaloma,"1","820","164",326.9,0,NaN,7003,"7",Altiplano
"5081",2007-01897,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cristo Ascención San Felipe,"1","155","31",291,0,NaN,7003,"7",Altiplano
"5082",2007-01898,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Villa Concepción,"1","125","25",128,0,NaN,7003,"7",Altiplano
"5083",2007-01899,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Alianza,"1","250","50",221.6,0,NaN,7003,"7",Altiplano
"5084",2007-01900,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cañaviri Alto,"1","140","28",104,0,NaN,7003,"7",Altiplano
"5085",2007-01901,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Bolivar,"1","295","59",362.8,0,NaN,7003,"7",Altiplano
"5086",2007-01902,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Centro Unupata,"1","195","39",68.7,0,NaN,7003,"7",Altiplano
"5087",2007-01903,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Jank'o Huicho,"1","275","55",89.8,0,NaN,7003,"7",Altiplano
"5088",2007-01904,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Unión Tholar,"1","165","33",61.7,0,NaN,7003,"7",Altiplano
"5089",2007-01905,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Choquebito,"1","60","12",848,0,NaN,7003,"7",Altiplano
"5090",2007-01906,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Laruta Circa Grande,"1","185","37",64.6,0,NaN,7003,"7",Altiplano
"5091",2007-01907,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Concepción Pucarani,"1","50","10",4.4,0,NaN,7003,"7",Altiplano
"5092",2007-01908,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cabezas Bajo,"1","50","10",4.1,0,NaN,7003,"7",Altiplano
"5093",2007-01909,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Circa Cruzani,"1","50","10",6.1,0,NaN,7003,"7",Altiplano
"5094",2007-01910,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cruzani Alta,"1","60","12",8.9,0,NaN,7003,"7",Altiplano
"5095",2007-01911,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Socavón de Cruzani,"1","60","12",32,0,NaN,7003,"7",Altiplano
"5096",2007-01912,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Copacabana,"1","60","12",38.4,0,NaN,7003,"7",Altiplano
"5097",2007-01913,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,San Felipe de Challa,"1","250","50",254.8,0,NaN,7003,"7",Altiplano
"5098",2007-01914,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Huarachi,"1","160","32",99.5,0,NaN,7003,"7",Altiplano
"5099",2007-01915,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Yampara Grande,"1","115","23",77.5,0,NaN,7003,"7",Altiplano
"5100",2007-01916,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Yampara Chico,"1","140","28",65,0,NaN,7003,"7",Altiplano
"5101",2007-01917,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Llojlla Grande,"1","195","39",69,0,NaN,7003,"7",Altiplano
"5102",2007-01918,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Llojlla Chico,"1","235","47",227.5,0,NaN,7003,"7",Altiplano
"5103",2007-01919,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Mariscal Santa Cruz,"1","275","55",117,0,NaN,7003,"7",Altiplano
"5104",2007-01920,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Anathola,"1","140","28",87.5,0,NaN,7003,"7",Altiplano
"5105",2007-01921,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Loma Blanca,"1","150","30",0,0,NaN,7003,"7",Altiplano
"5106",2007-01922,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Pacollo,"1","215","43",114,0,NaN,7003,"7",Altiplano
"5107",2007-01923,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Kharwamaya,"1","90","18",81.5,0,NaN,7003,"7",Altiplano
"5108",2007-01924,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Huancuri,"1","125","25",105,0,NaN,7003,"7",Altiplano
"5109",2007-01925,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Villa Palca,"1","170","34",72,0,NaN,7003,"7",Altiplano
"5110",2007-01926,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Joko Calle,"1","50","10",27,0,NaN,7003,"7",Altiplano
"5111",2007-01927,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Cusiraya,"1","205","41",88,0,NaN,7003,"7",Altiplano
"5112",2007-01928,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,San Felipe de Cayllasirca,"1","155","31",22.3,0,NaN,7003,"7",Altiplano
"5113",2007-01929,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Central Tholapata,"1","80","16",56.5,0,NaN,7003,"7",Altiplano
"5114",2007-01930,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Tholapata,"1","100","20",75.9,0,NaN,7003,"7",Altiplano
"5115",2007-01931,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,San José Alto,"1","130","26",118.5,0,NaN,7003,"7",Altiplano
"5116",2007-01932,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,Machaq Marka,"1","55","11",40,0,NaN,7003,"7",Altiplano
"5117",2007-01933,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,San José Centro,"1","100","20",35.9,0,NaN,7003,"7",Altiplano
"5118",2007-01934,07/03/2007,"2007",MAM,mar-07,"21802",La Paz,Gualberto Villarroel,Papel Pampa,San José Bajo,"1","80","16",43.8,0,NaN,7003,"7",Altiplano
"5149",2007-01965,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Kajchiri,"1","445","89",201,0,NaN,22179,"7",Altiplano
"5150",2007-01966,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Antaque,"1","90","18",69,0,NaN,22179,"7",Altiplano
"5151",2007-01967,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Kella Kella,"1","165","33",118,0,NaN,22179,"7",Altiplano
"5152",2007-01968,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Taucachi,"1","410","82",132,0,NaN,22179,"7",Altiplano
"5153",2007-01969,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Asunta Quillviri,"1","575","115",94,0,NaN,22179,"7",Altiplano
"5154",2007-01970,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Tuni,"1","520","104",151,0,NaN,22179,"7",Altiplano
"5155",2007-01971,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Pocollita,"1","185","37",34.5,0,NaN,22179,"7",Altiplano
"5156",2007-01972,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Saytu,"1","350","70",172,0,NaN,22179,"7",Altiplano
"5157",2007-01973,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Ayma,"1","355","71",199,0,NaN,22179,"7",Altiplano
"5158",2007-01974,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Cututu,"1","700","140",37.6,0,NaN,22179,"7",Altiplano
"5159",2007-01975,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Pucarani,"1","850","170",45,0,NaN,22179,"7",Altiplano
"5160",2007-01976,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Pacajes,"1","825","165",47,0,NaN,22179,"7",Altiplano
"5161",2007-01977,09/03/2007,"2007",MAM,mar-07,"20104",La Paz,Pedro Domingo Murillo,Achocalla,Huancarami,"1","825","165",39.5,0,NaN,22179,"7",Altiplano
"5230",2007-02046,15/03/2007,"2007",MAM,mar-07,"30702",Cochabamba,Capinota,Santivañez,Varias comunidades,"-1","0","0",0,0,NaN,6527,"2",Valles
"5234",2007-02050,15/03/2007,"2007",MAM,mar-07,"40602",Oruro,Poopo,Pazña,Peñas,"1","365","73",246,0,NaN,5955,"7",Altiplano
"5235",2007-02051,15/03/2007,"2007",MAM,mar-07,"40602",Oruro,Poopo,Pazña,Urmiri,"1","365","73",300,0,NaN,5955,"7",Altiplano
"5236",2007-02052,15/03/2007,"2007",MAM,mar-07,"40602",Oruro,Poopo,Pazña,Pazña,"1","20","4",20,0,NaN,5955,"7",Altiplano
"5238",2007-02054,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Nueva Colcha,"1","165","33",0,0,NaN,16129,"7",Altiplano
"5239",2007-02055,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Jacha,"1","205","41",0,0,NaN,16129,"7",Altiplano
"5240",2007-02056,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Pampa Churo,"1","145","29",0,0,NaN,16129,"7",Altiplano
"5241",2007-02057,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Quinta Pampa,"1","270","54",0,0,NaN,16129,"7",Altiplano
"5242",2007-02058,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chaycari,"1","85","17",0,0,NaN,16129,"7",Altiplano
"5243",2007-02059,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Berenguela,"1","95","19",0,0,NaN,16129,"7",Altiplano
"5244",2007-02060,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Totorani,"1","120","24",0,0,NaN,16129,"7",Altiplano
"5245",2007-02061,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Compi,"1","320","64",0,0,NaN,16129,"7",Altiplano
"5246",2007-02062,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Uthawi,"1","350","70",0,0,NaN,16129,"7",Altiplano
"5247",2007-02063,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Ñequeri,"1","60","12",0,0,NaN,16129,"7",Altiplano
"5248",2007-02064,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Humamarka,"1","135","27",0,0,NaN,16129,"7",Altiplano
"5249",2007-02065,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chapichuro,"1","55","11",0,0,NaN,16129,"7",Altiplano
"5250",2007-02066,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Llallaguita,"1","290","58",0,0,NaN,16129,"7",Altiplano
"5251",2007-02067,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Cala Cala Grande,"1","120","24",0,0,NaN,16129,"7",Altiplano
"5252",2007-02068,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Thaparu,"1","130","26",0,0,NaN,16129,"7",Altiplano
"5253",2007-02069,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chojñuma,"1","195","39",0,0,NaN,16129,"7",Altiplano
"5254",2007-02070,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chuchini,"1","160","32",0,0,NaN,16129,"7",Altiplano
"5255",2007-02071,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chapichuro,"1","55","11",0,0,NaN,16129,"7",Altiplano
"5256",2007-02072,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Jankayapu,"1","75","15",0,0,NaN,16129,"7",Altiplano
"5257",2007-02073,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Huanuni Bajo,"1","165","33",0,0,NaN,16129,"7",Altiplano
"5258",2007-02074,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Muruamaya,"1","165","33",0,0,NaN,16129,"7",Altiplano
"5259",2007-02075,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Phulloqueri,"1","100","20",0,0,NaN,16129,"7",Altiplano
"5260",2007-02076,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Pongoma,"1","55","11",0,0,NaN,16129,"7",Altiplano
"5261",2007-02077,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Suyu Cala Cala,"1","90","18",0,0,NaN,16129,"7",Altiplano
"5262",2007-02078,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Acoyu,"1","135","27",0,0,NaN,16129,"7",Altiplano
"5263",2007-02079,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta Cala Cala,"1","195","39",0,0,NaN,16129,"7",Altiplano
"5264",2007-02080,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Phusuta Pampa,"1","155","31",0,0,NaN,16129,"7",Altiplano
"5265",2007-02081,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Mitma Aymaya,"1","100","20",0,0,NaN,16129,"7",Altiplano
"5266",2007-02082,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Huanuni,"1","125","25",0,0,NaN,16129,"7",Altiplano
"5267",2007-02083,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Jantaha Palka,"1","150","30",0,0,NaN,16129,"7",Altiplano
"5268",2007-02084,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Lozareta,"1","160","32",0,0,NaN,16129,"7",Altiplano
"5269",2007-02085,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Jistarata,"1","135","27",0,0,NaN,16129,"7",Altiplano
"5270",2007-02086,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Querari,"1","155","31",0,0,NaN,16129,"7",Altiplano
"5271",2007-02087,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Cabildo Queñuani,"1","340","68",0,0,NaN,16129,"7",Altiplano
"5272",2007-02088,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Irupata,"1","385","77",0,0,NaN,16129,"7",Altiplano
"5273",2007-02089,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Patapata,"1","180","36",0,0,NaN,16129,"7",Altiplano
"5274",2007-02090,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta Puraca,"1","245","49",0,0,NaN,16129,"7",Altiplano
"5275",2007-02091,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta Kharacha,"1","340","68",0,0,NaN,16129,"7",Altiplano
"5276",2007-02092,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta Laime,"1","450","90",0,0,NaN,16129,"7",Altiplano
"5277",2007-02093,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta Sicoya,"1","395","79",0,0,NaN,16129,"7",Altiplano
"5278",2007-02094,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chayanta,"1","490","98",0,0,NaN,16129,"7",Altiplano
"5279",2007-02095,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chiuta Cala Cala,"1","65","13",0,0,NaN,16129,"7",Altiplano
"5280",2007-02096,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Coataca,"1","585","117",0,0,NaN,16129,"7",Altiplano
"5281",2007-02097,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Collpa,"1","245","49",0,0,NaN,16129,"7",Altiplano
"5282",2007-02098,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Cocafaya,"1","115","23",0,0,NaN,16129,"7",Altiplano
"5283",2007-02099,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chico Cala Cala,"1","85","17",0,0,NaN,16129,"7",Altiplano
"5284",2007-02100,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Huacuta,"1","115","23",0,0,NaN,16129,"7",Altiplano
"5285",2007-02101,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Caloxa,"1","270","54",0,0,NaN,16129,"7",Altiplano
"5286",2007-02102,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Panacachi,"1","380","76",0,0,NaN,16129,"7",Altiplano
"5287",2007-02103,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Kutimarca,"1","450","90",0,0,NaN,16129,"7",Altiplano
"5288",2007-02104,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Quisi Quisi,"1","210","42",0,0,NaN,16129,"7",Altiplano
"5289",2007-02105,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Chucarasi,"1","320","64",0,0,NaN,16129,"7",Altiplano
"5290",2007-02106,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Aymaya,"1","500","100",0,0,NaN,16129,"7",Altiplano
"5291",2007-02107,15/03/2007,"2007",MAM,mar-07,"50202",Potosi,Rafael Bustillo,Chayanta,Quila Quila,"1","235","47",0,0,NaN,16129,"7",Altiplano
"5292",2007-02108,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Sebengani,"1","245","49",0,0,NaN,41104,"7",Altiplano
"5293",2007-02109,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Wayllapucro,"1","65","13",0,0,NaN,41104,"7",Altiplano
"5294",2007-02110,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Walquiri,"1","305","61",0,0,NaN,41104,"7",Altiplano
"5295",2007-02111,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Kulta,"1","215","43",0,0,NaN,41104,"7",Altiplano
"5296",2007-02112,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Calamarka,"1","115","23",0,0,NaN,41104,"7",Altiplano
"5297",2007-02113,15/03/2007,"2007",MAM,mar-07,"50203",Potosi,Rafael Bustillo,Llallagua,Andavilque,"1","180","36",0,0,NaN,41104,"7",Altiplano
